,Unnamed: 0,author_id,created_at,edit_history_tweet_ids,id_x,lang,public_metrics,text,username,imp_count,like_count,retweet_count,type,negative,neutral,positive
55,55,2516650610,2022-12-12 21:29:18+00:00,[1602415319532081153],1602415319532081153,es,"{'retweet_count': 5, 'reply_count': 3, 'like_count': 14, 'quote_count': 1, 'bookmark_count': 0, 'impression_count': 0}","#EducaciónFinanciera | El titular del BCRA, Miguel Pesce, y el presidente de  @CNVArgentina, @SebastinNegri1, firmaron un convenio de cooperación  para fortalecer conocimientos de quienes usan servicios financieros o invierten en el mercado de capitales.▶️ https://t.co/kpESraWdUx https://t.co/G9G6CZK75u",BancoCentral_AR,0,14,5,central_bank,0.03792436048388481,0.6431754231452942,0.3189001679420471
56,56,2516650610,2022-12-12 16:40:36+00:00,[1602342666192261123],1602342666192261123,es,"{'retweet_count': 1, 'reply_count': 1, 'like_count': 3, 'quote_count': 0, 'bookmark_count': 0, 'impression_count': 0}","La Network for Greening the Financial System @NGFS_ agrupa a Bancos Centrales de todo el mundo para compartir distintas experiencias, así como proponer y coordinar políticas monetarias y financieras que ayuden a combatir el cambio climático y a lograr una economía sustentable.",BancoCentral_AR,0,3,1,central_bank,0.03816402330994606,0.4087488651275635,0.5530871152877808
57,57,2516650610,2022-12-12 16:40:35+00:00,[1602342663516209152],1602342663516209152,es,"{'retweet_count': 3, 'reply_count': 1, 'like_count': 5, 'quote_count': 1, 'bookmark_count': 0, 'impression_count': 0}","¡Hoy, la @NGFS_ cumple 5 años! 🎂
Como miembro de la Red desde 2021, @BancoCentral_AR ha ayudado con orgullo a la NGFS a ampliar sus esfuerzos para hacer más sustentable el sistema financiero.
👉Para conocer más acerca de la NGFS: https://t.co/RK5HJW5a6Q

#ProudToBeNGFS",BancoCentral_AR,0,5,3,central_bank,0.014923768118023872,0.13021411001682281,0.8548620939254761
58,58,2516650610,2022-12-07 21:30:00+00:00,[1600603557362737152],1600603557362737152,es,"{'retweet_count': 3, 'reply_count': 1, 'like_count': 13, 'quote_count': 3, 'bookmark_count': 2, 'impression_count': 0}","#DataBCRA
Encontrá la lista de #PrincipalesVariables ▶️ https://t.co/g9kLloqEvL https://t.co/M7FhbL7XIH",BancoCentral_AR,0,13,3,central_bank,0.05065756291151047,0.8269352316856384,0.1224072128534317
59,59,2516650610,2022-12-07 21:07:20+00:00,[1600597852178288652],1600597852178288652,es,"{'retweet_count': 6, 'reply_count': 0, 'like_count': 7, 'quote_count': 2, 'bookmark_count': 0, 'impression_count': 0}","Publicamos el Relevamiento de Expectativas de Mercado de noviembre de 2022.
Accedé al #REMBCRA ▶️ https://t.co/7rpDOGAFnG https://t.co/9GjMnkH62A",BancoCentral_AR,0,7,6,central_bank,0.02092696912586689,0.8779411315917969,0.10113193839788437
60,60,2516650610,2022-12-07 19:04:46+00:00,[1600567008285843456],1600567008285843456,es,"{'retweet_count': 3, 'reply_count': 0, 'like_count': 3, 'quote_count': 0, 'bookmark_count': 3, 'impression_count': 0}","Publicamos el #InformeMonetarioMensual de noviembre de 2022.
Más información ▶️ https://t.co/A6sTFewTsa https://t.co/BpbSYoOtjt",BancoCentral_AR,0,3,3,central_bank,0.020482130348682404,0.9011394381523132,0.07837837934494019
61,61,2516650610,2022-12-07 16:26:10+00:00,[1600527094664101889],1600527094664101889,es,"{'retweet_count': 4, 'reply_count': 1, 'like_count': 10, 'quote_count': 0, 'bookmark_count': 0, 'impression_count': 0}","#SeminarioBCRA | El viernes 16/12 a las 15:00 se realizará el seminario a cargo de @LilianRolim4   (Universidad de Campinas, Brasil).
De modalidad virtual y en inglés, requiere inscripción previa▶️ https://t.co/LRQQv68qZx https://t.co/nJJKAeq61n",BancoCentral_AR,0,10,4,central_bank,0.015215754508972168,0.925278902053833,0.059505362063646317
62,62,2516650610,2022-12-06 21:30:00+00:00,[1600241170038214659],1600241170038214659,es,"{'retweet_count': 2, 'reply_count': 3, 'like_count': 12, 'quote_count': 2, 'bookmark_count': 1, 'impression_count': 0}","#DataBCRA
Encontrá la lista de #PrincipalesVariables ▶️ https://t.co/g9kLloqEvL https://t.co/HI93LUgdPE",BancoCentral_AR,0,12,2,central_bank,0.04420340433716774,0.8310798406600952,0.12471671402454376
63,63,2516650610,2022-12-05 21:30:00+00:00,[1599878782516617223],1599878782516617223,es,"{'retweet_count': 6, 'reply_count': 2, 'like_count': 11, 'quote_count': 2, 'bookmark_count': 2, 'impression_count': 0}","#DataBCRA
Encontrá la lista de #PrincipalesVariables ▶️ https://t.co/g9kLlo93Ed https://t.co/DvJJ4zybI3",BancoCentral_AR,0,11,6,central_bank,0.03650990501046181,0.8296228051185608,0.13386733829975128
64,64,2516650610,2022-12-03 13:04:55+00:00,[1599026898733973505],1599026898733973505,es,"{'retweet_count': 1, 'reply_count': 0, 'like_count': 5, 'quote_count': 0, 'bookmark_count': 0, 'impression_count': 0}","Podés emitir un cheque electrónico #ECHEQ por #homebanking:
✅ Funciona igual que un cheque físico
✅ Todos los bancos deben recibirlo
✅ Se puede depositar, endosar, negociar o poner en custodia
Conocé más: https://t.co/zyROuSRzIB",BancoCentral_AR,0,5,1,central_bank,0.0229777954518795,0.7923277020454407,0.18469449877738953
65,65,2516650610,2022-12-03 13:04:54+00:00,[1599026893541761026],1599026893541761026,es,"{'retweet_count': 2, 'reply_count': 1, 'like_count': 9, 'quote_count': 1, 'bookmark_count': 0, 'impression_count': 0}","#ECheq | Se consolida la adopción del cheque electrónico: el monto compensado ya representa el 57,9% de los 2,03 billones de pesos operados mensualmente. 
La cantidad de cheques rechazados por falta de fondos se ubica en mínimos históricos: https://t.co/NWBVkKJKj3 https://t.co/b8u4SKVeqv",BancoCentral_AR,0,9,2,central_bank,0.08865167945623398,0.7464632987976074,0.16488508880138397
66,66,2516650610,2022-12-02 21:30:00+00:00,[1598791617170837531],1598791617170837531,es,"{'retweet_count': 4, 'reply_count': 1, 'like_count': 13, 'quote_count': 2, 'bookmark_count': 1, 'impression_count': 0}","#DataBCRA
Encontrá la lista de #PrincipalesVariables ▶️ https://t.co/g9kLlo93Ed https://t.co/8lo9TRbfCD",BancoCentral_AR,0,13,4,central_bank,0.040459562093019485,0.8355497121810913,0.12399069964885712
67,67,2516650610,2022-12-01 21:30:00+00:00,[1598429231683346444],1598429231683346444,es,"{'retweet_count': 4, 'reply_count': 2, 'like_count': 9, 'quote_count': 2, 'bookmark_count': 1, 'impression_count': 0}","#DataBCRA
Encontrá la lista de #PrincipalesVariables ▶️ https://t.co/g9kLlo93Ed https://t.co/2Z81PwwHKP",BancoCentral_AR,0,9,4,central_bank,0.037035610526800156,0.8341914415359497,0.128773033618927
68,68,2516650610,2022-11-30 21:33:10+00:00,[1598067638315671552],1598067638315671552,es,"{'retweet_count': 2, 'reply_count': 1, 'like_count': 12, 'quote_count': 2, 'bookmark_count': 1, 'impression_count': 0}","#DataBCRA
Encontrá la lista de #PrincipalesVariables ▶️ https://t.co/g9kLlo9BtL https://t.co/WYj9GF46iE",BancoCentral_AR,0,12,2,central_bank,0.039360854774713516,0.8335256576538086,0.12711352109909058
69,69,2516650610,2022-11-30 17:59:09+00:00,[1598013778503028738],1598013778503028738,es,"{'retweet_count': 2, 'reply_count': 1, 'like_count': 8, 'quote_count': 0, 'bookmark_count': 0, 'impression_count': 0}","Cierre de las #JornadasBCRA 2022 | Pesce aseguró que la inflación se supera con crecimiento.
Más información: https://t.co/5IcpUFUNR2 https://t.co/edlD7X5fEg",BancoCentral_AR,0,8,2,central_bank,0.052021678537130356,0.7041172981262207,0.24386098980903625
70,70,2516650610,2022-11-30 13:06:47+00:00,[1597940202491691008],1597940202491691008,es,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 1, 'quote_count': 0, 'bookmark_count': 0, 'impression_count': 0}",Seguí en vivo las #JornadasBCRA en ▶️ https://t.co/nLfGbXDHTL,BancoCentral_AR,0,1,0,central_bank,0.01716843992471695,0.8882977962493896,0.0945337638258934
71,71,2516650610,2022-11-30 13:06:45+00:00,[1597940197270114319],1597940197270114319,es,"{'retweet_count': 0, 'reply_count': 4, 'like_count': 2, 'quote_count': 0, 'bookmark_count': 0, 'impression_count': 0}","#JornadasBCRA | El presidente del BCRA, Miguel Pesce, abre el panel ""Desafíos y perspectivas para la política monetaria"", que comparte con: 
🇧🇴 | Roger Rojas Ulo, @BancoCentralBO 
🇵🇪 | Julio Velarde, @bcrpoficial 
🇵🇾 | Humberto Colmán Castillo, @BCP_PY https://t.co/cq0VjspHW9",BancoCentral_AR,0,2,0,central_bank,0.03925980627536774,0.8165173530578613,0.14422281086444855
72,72,2516650610,2022-11-30 12:45:57+00:00,[1597934960908066816],1597934960908066816,es,"{'retweet_count': 1, 'reply_count': 1, 'like_count': 2, 'quote_count': 0, 'bookmark_count': 0, 'impression_count': 0}","En minutos comienza la jornada presencial de las #JornadasBCRA con el panel ""Desafíos y perspectivas para la política monetaria"". 
Desde las 10, seguí las exposiciones en vivo 🔽 https://t.co/ZFHHEE40b4 https://t.co/RjheaMZGza",BancoCentral_AR,0,2,1,central_bank,0.015107369981706142,0.8422739505767822,0.14261867105960846
73,73,2516650610,2022-11-29 21:33:20+00:00,[1597705294985195520],1597705294985195520,es,"{'retweet_count': 6, 'reply_count': 1, 'like_count': 17, 'quote_count': 2, 'bookmark_count': 1, 'impression_count': 0}","#DataBCRA
Encontrá la lista de #PrincipalesVariables ▶️ https://t.co/g9kLlo9BtL https://t.co/saHgOzUMQw",BancoCentral_AR,0,17,6,central_bank,0.04005848616361618,0.8239139914512634,0.13602745532989502
74,74,2516650610,2022-11-29 18:30:17+00:00,[1597659228004835329],1597659228004835329,es,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 1, 'quote_count': 0, 'bookmark_count': 0, 'impression_count': 0}","Los #DocumentosDeTrabajo son pre publicaciones de artículos académicos.
Podés encontrarlos en este enlace▶️https://t.co/sguqUgCTUf",BancoCentral_AR,0,1,0,central_bank,0.019339174032211304,0.8653931617736816,0.11526773869991302
75,75,2516650610,2022-11-29 18:30:16+00:00,[1597659224112529408],1597659224112529408,es,"{'retweet_count': 2, 'reply_count': 4, 'like_count': 5, 'quote_count': 3, 'bookmark_count': 1, 'impression_count': 0}","Publicamos el #DocumentodeTrabajo 104: 'An Appraisal of Alternative Ricardian Trade Models', de Ariel Dvoskin y Gabriel Brondino▶️ https://t.co/vuRMj9Ndwb https://t.co/2CXuLTFgAe",BancoCentral_AR,0,5,2,central_bank,0.020060859620571136,0.9108090400695801,0.0691300481557846
76,76,2516650610,2022-11-29 14:03:03+00:00,[1597591976538673153],1597591976538673153,es,"{'retweet_count': 3, 'reply_count': 2, 'like_count': 24, 'quote_count': 0, 'bookmark_count': 0, 'impression_count': 0}","En el segundo y último panel 'Desafíos y perspectivas para la política monetaria' participan: 
🇦🇷 | Miguel Pesce, BCRA
🇧🇴 | Roger Rojas Ulo, @BancoCentralBO 
🇵🇪 | Julio Velarde, @bcrpoficial 
🇵🇾 | Humberto Colmán Castillo, @BCP_PY https://t.co/WVXGJAjMr8",BancoCentral_AR,0,24,3,central_bank,0.04408249631524086,0.8689983487129211,0.08691910654306412
77,77,2516650610,2022-11-29 14:02:56+00:00,[1597591948227121153],1597591948227121153,es,"{'retweet_count': 2, 'reply_count': 1, 'like_count': 7, 'quote_count': 0, 'bookmark_count': 0, 'impression_count': 0}","Mañana, miércoles 30, continúan las Jornadas Monetarias y Bancarias 2022 'Desafíos del nuevo contexto global para la estabilidad macroeconómica y el crecimiento'. 
Accedé a nuestro sitio web para seguir las #JornadasBCRA ▶️ https://t.co/ZFHHEE40b4 https://t.co/9Cg1ittIGR",BancoCentral_AR,0,7,2,central_bank,0.025809545069932938,0.6924439072608948,0.281746506690979
78,78,2516650610,2022-11-28 21:30:00+00:00,[1597342065649590272],1597342065649590272,es,"{'retweet_count': 7, 'reply_count': 3, 'like_count': 15, 'quote_count': 2, 'bookmark_count': 1, 'impression_count': 0}","#DataBCRA
Encontrá la lista de #PrincipalesVariables ▶️ https://t.co/g9kLloqEvL https://t.co/OPnubwXPkD",BancoCentral_AR,0,15,7,central_bank,0.04403717443346977,0.8382845520973206,0.11767826974391937
79,79,2516650610,2022-11-28 17:09:01+00:00,[1597276389295939584],1597276389295939584,es,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 1, 'quote_count': 0, 'bookmark_count': 0, 'impression_count': 0}","Para asistir al cierre de las #JornadasBCRA presencialmente este miércoles, inscribite en ▶️ https://t.co/XPDiYa28pw 
Encontrá más información ▶️ https://t.co/fBciKwDQY8",BancoCentral_AR,0,1,0,central_bank,0.013127626851201057,0.8792023062705994,0.10767003893852234
80,80,2516650610,2022-11-28 17:09:00+00:00,[1597276384123969536],1597276384123969536,es,"{'retweet_count': 0, 'reply_count': 3, 'like_count': 2, 'quote_count': 0, 'bookmark_count': 0, 'impression_count': 0}","#JornadasBCRA | El miércoles 30, tendrá lugar el segundo y último panel, ""Desafíos y perspectivas para la política monetaria"", con: 
🇦🇷 | Miguel Pesce, BCRA
🇵🇾 | Humberto Comán Castillo, @BCP_PY
🇧🇴 | Roger Rojas Ulo, @BancoCentralBO 
🇵🇪 | Julio Velarde, @bcrpoficial https://t.co/f8xyDVp62D",BancoCentral_AR,0,2,0,central_bank,0.03850599750876427,0.8703555464744568,0.09113842248916626
81,81,2516650610,2022-11-28 17:08:53+00:00,[1597276353187184640],1597276353187184640,es,"{'retweet_count': 1, 'reply_count': 3, 'like_count': 10, 'quote_count': 0, 'bookmark_count': 0, 'impression_count': 0}","#JornadasBCRA | El miércoles 23 se desarrolló el primer panel de las Jornadas Monetarias y Bancarias 2022. 
En nuestro sitio web podés encontrar los videos de todas las ponencias ▶️ https://t.co/ZFHHEE40b4 https://t.co/4Jol121SBL",BancoCentral_AR,0,10,1,central_bank,0.01187832746654749,0.884467601776123,0.1036541536450386
82,82,2516650610,2022-11-25 21:30:00+00:00,[1596254904200339466],1596254904200339466,es,"{'retweet_count': 3, 'reply_count': 3, 'like_count': 12, 'quote_count': 2, 'bookmark_count': 1, 'impression_count': 0}","#DataBCRA
Encontrá la lista de #PrincipalesVariables ▶️ https://t.co/g9kLlo93Ed https://t.co/TczxuF41vh",BancoCentral_AR,0,12,3,central_bank,0.03767305612564087,0.8296511769294739,0.13267576694488525
83,83,2516650610,2022-11-25 20:30:19+00:00,[1596239883789651970],1596239883789651970,es,"{'retweet_count': 3, 'reply_count': 0, 'like_count': 4, 'quote_count': 0, 'bookmark_count': 0, 'impression_count': 0}","Publicamos el Informe de Evolución del #MercadoDeCambios y #BalanceCambiario de octubre de 2022.
Más información ▶️ https://t.co/4V1bTNMLCl https://t.co/ONLKts9z5K",BancoCentral_AR,0,4,3,central_bank,0.018532298505306244,0.8943060636520386,0.08716166019439697
84,84,2516650610,2022-11-25 18:43:51+00:00,[1596213090298859522],1596213090298859522,es,"{'retweet_count': 1, 'reply_count': 0, 'like_count': 4, 'quote_count': 1, 'bookmark_count': 0, 'impression_count': 0}","#DataBCRA | Las operaciones con #TarjetaDeDébito mantienen su liderazgo por sobre las de crédito. 

📈 Las transacciones con débito crecieron 21,6% interanual en cantidades y 5,2% en montos. Las operaciones con #TarjetaDeCrédito lo hicieron un 3,8% y 0,5% respectivamente. https://t.co/EkXlwpw2Ak",BancoCentral_AR,0,4,1,central_bank,0.058019209653139114,0.5940426588058472,0.34793820977211
85,85,2516650610,2022-11-25 18:43:50+00:00,[1596213084070285313],1596213084070285313,es,"{'retweet_count': 1, 'reply_count': 1, 'like_count': 4, 'quote_count': 0, 'bookmark_count': 0, 'impression_count': 0}","#DataBCRA | En septiembre se compensaron 4,9 millones de cheques por un total de $2 billones. 

📈 La participación del #ECHEQ sobre el total alcanzó 32,3% en cantidades y 57,9% en montos. 
🔽 https://t.co/qV3eeWHVYs",BancoCentral_AR,0,4,1,central_bank,0.052488915622234344,0.736524760723114,0.21098631620407104
86,86,2516650610,2022-11-25 18:43:48+00:00,[1596213077577531394],1596213077577531394,es,"{'retweet_count': 0, 'reply_count': 1, 'like_count': 2, 'quote_count': 0, 'bookmark_count': 0, 'impression_count': 0}","#DataBCRA | Los débitos inmediatos #DEBIN crecieron un 5,3% respecto de septiembre de 2022. 

📈 Alcanzaron los 23,5 millones de operaciones por casi $176 mil millones. 
🔽 https://t.co/1CaISTAzvh",BancoCentral_AR,0,2,0,central_bank,0.04633487015962601,0.472161203622818,0.48150384426116943
87,87,2516650610,2022-11-25 18:43:47+00:00,[1596213071554420737],1596213071554420737,es,"{'retweet_count': 0, 'reply_count': 1, 'like_count': 2, 'quote_count': 0, 'bookmark_count': 0, 'impression_count': 0}","#DataBCRA | Los #PagosConTransferencia interoperables crecieron un 40% interanual por más de $130 mil millones. 

📈 Casi el 20% de estos pagos se hicieron con un #CódigoQR interoperable. 
🔽 https://t.co/zlBK2Bf5nz",BancoCentral_AR,0,2,0,central_bank,0.03533196076750755,0.5409473776817322,0.42372065782546997
88,88,2516650610,2022-11-25 18:43:45+00:00,[1596213065279840257],1596213065279840257,es,"{'retweet_count': 0, 'reply_count': 1, 'like_count': 2, 'quote_count': 0, 'bookmark_count': 0, 'impression_count': 0}","#DataBCRA | En octubre se hicieron más de 162 millones de #Transferencias inmediatas. Esto significa un aumento interanual del 104%. 

📈 Más de la mitad tuvo como origen o destino una #CVU.
🔽 https://t.co/QIYjWZJ3hy",BancoCentral_AR,0,2,0,central_bank,0.042057350277900696,0.7449080348014832,0.21303464472293854
89,89,2516650610,2022-11-25 18:43:43+00:00,[1596213058422341633],1596213058422341633,es,"{'retweet_count': 2, 'reply_count': 1, 'like_count': 4, 'quote_count': 0, 'bookmark_count': 0, 'impression_count': 0}","Publicamos el Informe Mensual de #PagosMinoristas de octubre de 2022.  

Más información: https://t.co/0QUrbbaRpw 

#DataBCRA 
🔽 https://t.co/E20FPxt5Wv",BancoCentral_AR,0,4,2,central_bank,0.02453986369073391,0.9147011637687683,0.06075895205140114
